                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     57,                0.78591,                0.72012,                  1.409,                0.90328,                    0.5,                0.45056,                0.33858,                 1.0612,                 1.0028,                 1.6049,              0.0013589,              0.0013589,              0.0013589
                     58,                0.76122,                0.71555,                 1.4067,                 0.8957,                0.49923,                0.43049,                0.35526,                0.91583,                 1.0348,                 1.5738,              0.0013534,              0.0013534,              0.0013534
                     59,                0.77192,                0.71615,                 1.4004,                0.87743,                0.48622,                0.46239,                0.32236,                 1.4467,                 1.2982,                 2.2971,              0.0013479,              0.0013479,              0.0013479
                     60,                0.75049,                 0.7422,                  1.374,                0.89902,                    0.5,                0.42585,                 0.3034,                 1.2463,                 1.3488,                 1.9066,              0.0013424,              0.0013424,              0.0013424
                     61,                 0.7893,                0.73208,                 1.3955,                0.89507,                    0.5,                0.43045,                0.35999,                0.90129,                 1.1173,                 1.5505,              0.0013369,              0.0013369,              0.0013369
                     62,                0.78826,                0.76054,                 1.3922,                 0.8846,                0.44737,                0.42812,                0.37187,                0.90136,                 1.1049,                  1.518,              0.0013314,              0.0013314,              0.0013314
                     63,                0.76044,                0.74309,                 1.3872,                0.88386,                    0.5,                0.43578,                0.35692,                0.90004,                 1.0186,                 1.4927,              0.0013259,              0.0013259,              0.0013259
                     64,                0.75397,                0.71038,                 1.3733,                0.87231,                0.49876,                0.42196,                0.31622,                 1.2017,                 1.5435,                 1.9878,              0.0013204,              0.0013204,              0.0013204
                     65,                0.75938,                0.70971,                 1.3805,                0.89494,                    0.5,                0.50011,                0.38308,                0.88688,                0.96564,                 1.5462,              0.0013149,              0.0013149,              0.0013149
                     66,                0.74937,                0.65812,                 1.3778,                 0.9124,                0.48684,                0.44379,                0.30508,                 1.1992,                 1.3029,                 1.8862,              0.0013094,              0.0013094,              0.0013094
                     67,                0.75834,                0.68954,                 1.3808,                0.91247,                 0.4961,                0.43059,                0.34632,                0.94022,                 1.0182,                 1.5115,              0.0013039,              0.0013039,              0.0013039
                     68,                0.70896,                0.68675,                 1.3531,                 0.8874,                    0.5,                0.42685,                0.35674,                0.90294,                 1.0903,                 1.5012,              0.0012984,              0.0012984,              0.0012984
                     69,                0.73794,                0.70043,                 1.3805,                0.89972,                    0.5,                0.43613,                0.34667,                 1.0322,                 1.0674,                 1.6215,              0.0012929,              0.0012929,              0.0012929
                     70,                0.75945,                0.73308,                 1.3724,                 0.9189,                    0.5,                0.42255,                0.34053,                0.92907,                0.89515,                 1.5474,              0.0012874,              0.0012874,              0.0012874
                     71,                0.69202,                0.65592,                 1.3387,                0.91035,                    0.5,                0.44144,                0.32882,                 1.1591,                 1.3344,                 1.7858,              0.0012819,              0.0012819,              0.0012819
                     72,                0.74287,                0.67794,                 1.3696,                0.90302,                    0.5,                0.45557,                0.37684,                0.96721,                 1.0054,                 1.5302,              0.0012764,              0.0012764,              0.0012764
                     73,                0.72895,                 0.6934,                 1.3504,                0.90287,                    0.5,                0.44154,                0.36869,                0.87643,                 1.0071,                 1.4701,              0.0012709,              0.0012709,              0.0012709
                     74,                0.68206,                0.65142,                 1.3424,                0.91113,                    0.5,                0.43847,                0.36886,                0.87249,                0.96457,                 1.5061,              0.0012654,              0.0012654,              0.0012654
