                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    155,                0.64344,                0.56599,                 1.2734,                 0.6621,                 0.5625,                0.54591,                 0.4238,                0.79852,                0.84261,                0.93705,             0.00081983,             0.00081983,             0.00081983
                    156,                0.66472,                0.58766,                 1.2753,                0.50995,                 0.5625,                0.54204,                0.44791,                 0.8158,                0.85367,                0.94099,             0.00081433,             0.00081433,             0.00081433
                    157,                 0.6897,                0.56475,                 1.3168,                0.71735,                  0.625,                0.60505,                0.44534,                0.83882,                0.84785,                0.96458,             0.00080883,             0.00080883,             0.00080883
                    158,                0.68625,                0.57705,                 1.3039,                0.75281,                 0.6875,                0.62374,                0.44019,                0.84324,                0.80267,                0.94601,             0.00080333,             0.00080333,             0.00080333
                    159,                0.67761,                 0.5643,                 1.3116,                0.56903,                 0.5625,                0.54561,                0.41714,                 0.8446,                0.84843,                0.95251,             0.00079783,             0.00079783,             0.00079783
                    160,                0.68445,                0.59225,                 1.3027,                0.76296,                  0.625,                0.61293,                0.45736,                0.89435,                0.92227,                0.98818,             0.00079233,             0.00079233,             0.00079233
                    161,                0.66199,                0.56407,                 1.2928,                0.86018,                  0.625,                0.60708,                0.44993,                0.82586,                0.88617,                 0.9375,             0.00078682,             0.00078682,             0.00078682
                    162,                0.69217,                0.57157,                 1.3152,                0.87459,                    0.5,                0.52145,                 0.3858,                0.85067,                0.84901,                0.94241,             0.00078132,             0.00078132,             0.00078132
                    163,                0.64564,                0.56578,                 1.2662,                0.63009,                  0.625,                0.57728,                0.39796,                 0.8874,                0.92211,                0.99517,             0.00077582,             0.00077582,             0.00077582
                    164,                 0.7099,                0.59015,                  1.308,                0.77649,                 0.6875,                0.64149,                 0.4384,                0.84787,                0.86332,                0.94296,             0.00077032,             0.00077032,             0.00077032
                    165,                0.66454,                0.58394,                 1.2676,                0.88322,                0.68737,                0.64553,                0.43816,                 0.8426,                0.77059,                0.93981,             0.00076482,             0.00076482,             0.00076482
                    166,                0.70259,                0.58144,                 1.3272,                0.54289,                  0.625,                0.55394,                0.39149,                0.86661,                0.87068,                0.98105,             0.00075932,             0.00075932,             0.00075932
                    167,                0.66929,                0.55949,                 1.3145,                0.74423,                 0.6875,                0.64394,                0.44011,                0.88033,                0.83781,                0.94948,             0.00075382,             0.00075382,             0.00075382
                    168,                0.69857,                0.58989,                 1.3103,                0.85779,                  0.625,                0.61641,                0.43625,                0.84035,                0.80284,                0.92721,             0.00074832,             0.00074832,             0.00074832
                    169,                0.64599,                0.55064,                 1.2833,                0.67697,                 0.6875,                0.62265,                0.44119,                0.80822,                0.85164,                0.92635,             0.00074282,             0.00074282,             0.00074282
                    170,                0.62831,                 0.5292,                 1.2759,                0.65156,                0.63132,                0.62577,                0.43361,                0.81642,                0.85863,                0.91942,             0.00073731,             0.00073731,             0.00073731
                    171,                0.67448,                0.55684,                 1.2952,                0.59545,                0.67811,                0.55124,                 0.4319,                0.88466,                0.88211,                0.94406,             0.00073181,             0.00073181,             0.00073181
                    172,                0.65195,                0.55863,                  1.293,                0.68324,                  0.625,                0.60216,                0.41326,                0.83926,                0.83335,                0.92586,             0.00072631,             0.00072631,             0.00072631
                    173,                0.68741,                0.58949,                 1.3006,                0.78903,                  0.625,                 0.6138,                0.42162,                0.88372,                0.87489,                0.94413,             0.00072081,             0.00072081,             0.00072081
                    174,                0.65614,                0.53618,                 1.2827,                0.79838,                 0.5625,                 0.5518,                0.41651,                0.83111,                0.89005,                 0.9571,             0.00071531,             0.00071531,             0.00071531
                    175,                0.68015,                0.56851,                 1.3077,                0.75111,                 0.6875,                0.61576,                0.44121,                0.81554,                0.93397,                0.93242,             0.00070981,             0.00070981,             0.00070981
                    176,                0.69392,                0.60098,                 1.2988,                0.74584,                 0.6875,                0.62046,                0.42038,                0.85941,                0.88297,                0.95065,             0.00070431,             0.00070431,             0.00070431
                    177,                0.64494,                0.57035,                 1.2639,                0.82196,                 0.6875,                0.63149,                0.39981,                0.86229,                0.89343,                0.95506,             0.00069881,             0.00069881,             0.00069881
                    178,                0.65351,                0.54251,                  1.289,                0.59916,                 0.6875,                0.61818,                0.43919,                0.83599,                0.94993,                0.94134,             0.00069331,             0.00069331,             0.00069331
                    179,                0.69543,                 0.5936,                 1.2777,                0.76991,                  0.625,                0.60437,                0.41744,                0.82022,                0.87211,                  0.921,              0.0006878,              0.0006878,              0.0006878
                    180,                0.63882,                0.53358,                 1.2799,                0.82855,                  0.625,                0.61421,                 0.4294,                  0.884,                0.92169,                0.95176,              0.0006823,              0.0006823,              0.0006823
                    181,                0.68134,                0.56259,                  1.282,                0.81788,                0.58794,                  0.637,                0.42518,                0.94739,                0.95475,                 1.0323,              0.0006768,              0.0006768,              0.0006768
                    182,                 0.6456,                0.53801,                   1.28,                0.64285,                  0.625,                0.56092,                0.39214,                0.91216,                0.96148,                 1.0407,              0.0006713,              0.0006713,              0.0006713
                    183,                0.68248,                0.56854,                 1.3069,                0.68962,                  0.625,                0.60039,                0.42381,                0.82973,                0.90211,                0.92329,              0.0006658,              0.0006658,              0.0006658
                    184,                0.66292,                0.55432,                 1.3011,                0.67596,                 0.6875,                0.60365,                0.41009,                0.88008,                0.85488,                0.96734,              0.0006603,              0.0006603,              0.0006603
                    185,                0.66037,                0.55549,                   1.29,                0.83413,                0.60208,                 0.6163,                0.44051,                0.85216,                0.91329,                0.94894,              0.0006548,              0.0006548,              0.0006548
                    186,                0.62943,                0.54813,                 1.2502,                 0.8515,                 0.6875,                 0.6583,                0.45756,                0.90886,                0.84536,                 1.0059,              0.0006493,              0.0006493,              0.0006493
                    187,                0.64299,                 0.5356,                 1.2969,                0.87865,                  0.625,                0.63803,                0.45471,                0.85277,                0.82488,                0.97856,              0.0006438,              0.0006438,              0.0006438
                    188,                0.65641,                0.53758,                 1.2755,                0.75724,                 0.5625,                0.55085,                0.42468,                0.86541,                0.88569,                 0.9577,             0.00063829,             0.00063829,             0.00063829
                    189,                0.65539,                0.55986,                 1.2861,                 0.7165,                 0.6875,                0.61301,                0.40853,                0.86083,                0.86637,                0.92994,             0.00063279,             0.00063279,             0.00063279
                    190,                0.66741,                 0.5499,                 1.2798,                0.82517,                  0.625,                0.60723,                0.40471,                0.98664,                0.85535,                 1.0385,             0.00062729,             0.00062729,             0.00062729
                    191,                 0.6543,                0.56123,                 1.2723,                0.61414,                 0.6875,                0.61274,                0.42831,                0.88648,                0.93425,                0.94436,             0.00062179,             0.00062179,             0.00062179
                    192,                0.65658,                0.53258,                 1.2877,                0.88735,                0.68611,                0.64941,                0.44323,                0.88896,                0.91523,                0.94694,             0.00061629,             0.00061629,             0.00061629
                    193,                 0.6245,                0.51906,                 1.2569,                0.61016,                 0.6875,                0.59572,                0.42983,                0.86579,                0.87672,                0.94599,             0.00061079,             0.00061079,             0.00061079
                    194,                0.64018,                0.53251,                 1.3026,                0.89248,                0.61982,                0.59812,                0.40268,                0.85878,                0.84687,                0.96025,             0.00060529,             0.00060529,             0.00060529
                    195,                0.64729,                0.54713,                 1.2725,                0.76644,                0.67722,                0.60058,                 0.4046,                0.87566,                0.84732,                0.94586,             0.00059979,             0.00059979,             0.00059979
                    196,                0.62761,                0.54546,                 1.2497,                0.66026,                 0.6875,                0.61601,                0.40792,                0.82656,                0.84302,                0.94223,             0.00059429,             0.00059429,             0.00059429
                    197,                0.60967,                0.52108,                 1.2524,                0.76109,                  0.625,                0.59369,                0.40561,                0.83597,                0.94896,                0.94657,             0.00058878,             0.00058878,             0.00058878
                    198,                0.61449,                0.54969,                 1.2475,                0.80359,                 0.6875,                0.62152,                0.42884,                0.83064,                0.94514,                 0.9323,             0.00058328,             0.00058328,             0.00058328
                    199,                0.67037,                0.54041,                 1.2727,                0.61661,                 0.6875,                0.60657,                 0.4062,                0.88431,                 0.9427,                0.96655,             0.00057778,             0.00057778,             0.00057778
                    200,                0.63728,                0.55007,                  1.267,                0.70746,                 0.6875,                0.63603,                0.42545,                0.95612,                0.93687,                 1.0342,             0.00057228,             0.00057228,             0.00057228
                    201,                0.59826,                0.49906,                 1.2514,                0.54889,                 0.5625,                0.51639,                 0.4162,                0.91486,                0.96491,                 1.0054,             0.00056678,             0.00056678,             0.00056678
                    202,                0.60937,                 0.5173,                 1.2433,                0.80685,                 0.6875,                0.63228,                0.43744,                0.92542,                0.89755,                0.99048,             0.00056128,             0.00056128,             0.00056128
                    203,                0.62833,                0.53877,                 1.2666,                0.71298,                 0.6875,                0.62945,                0.41418,                0.94901,                 0.9065,                 1.0139,             0.00055578,             0.00055578,             0.00055578
                    204,                0.66121,                0.52356,                  1.261,                0.76231,                 0.6875,                0.63201,                0.44151,                0.88337,                0.91764,                0.94537,             0.00055028,             0.00055028,             0.00055028
                    205,                0.63441,                0.55765,                   1.27,                0.64171,                  0.625,                0.55915,                0.41362,                0.91658,                 0.9108,                0.97705,             0.00054478,             0.00054478,             0.00054478
                    206,                0.65864,                0.55295,                  1.294,                0.75517,                0.66279,                 0.6317,                 0.4459,                0.92499,                0.88369,                0.98803,             0.00053927,             0.00053927,             0.00053927
                    207,                0.65541,                0.54578,                 1.2773,                0.76932,                0.68232,                0.62984,                 0.4226,                 0.8595,                0.91152,                0.95882,             0.00053377,             0.00053377,             0.00053377
                    208,                0.61421,                0.51544,                 1.2502,                0.75788,                 0.6875,                0.62659,                0.45537,                0.83925,                0.94812,                0.93601,             0.00052827,             0.00052827,             0.00052827
                    209,                0.63281,                0.52575,                 1.2472,                0.88608,                 0.6875,                0.63319,                0.41658,                0.95913,                0.96866,                 1.0225,             0.00052277,             0.00052277,             0.00052277
                    210,                0.63422,                0.51225,                 1.2687,                0.67332,                 0.6875,                0.62212,                0.41595,                0.85496,                0.90712,                0.94238,             0.00051727,             0.00051727,             0.00051727
                    211,                 0.6536,                0.53855,                 1.2735,                0.51575,                 0.5625,                0.47437,                0.38748,                0.89304,                 0.9008,                 1.0031,             0.00051177,             0.00051177,             0.00051177
                    212,                0.61587,                0.50951,                 1.2698,                  0.572,                  0.625,                   0.52,                0.40062,                0.82076,                0.87732,                0.93084,             0.00050627,             0.00050627,             0.00050627
                    213,                0.67013,                0.54357,                 1.2953,                0.55506,                 0.6875,                0.58589,                0.39601,                0.85642,                0.90574,                0.95511,             0.00050077,             0.00050077,             0.00050077
                    214,                0.61769,                0.52866,                 1.2428,                0.66101,                 0.6875,                0.61508,                0.42371,                0.84224,                0.91592,                0.92568,             0.00049527,             0.00049527,             0.00049527
                    215,                0.64366,                0.51354,                 1.2713,                 0.7274,                 0.6875,                0.61787,                0.41349,                0.90112,                0.90872,                0.98584,             0.00048976,             0.00048976,             0.00048976
                    216,                 0.6142,                0.50812,                 1.2566,                0.86782,                 0.6875,                0.63383,                0.42029,                0.87151,                0.88995,                0.95263,             0.00048426,             0.00048426,             0.00048426
                    217,                0.61794,                 0.5133,                 1.2678,                0.89654,                0.67257,                0.65158,                0.43545,                0.82937,                 0.8703,                0.92603,             0.00047876,             0.00047876,             0.00047876
                    218,                0.61102,                0.51368,                 1.2474,                 0.7237,                  0.625,                0.59382,                0.42975,                0.83911,                0.92607,                 0.9199,             0.00047326,             0.00047326,             0.00047326
                    219,                0.60513,                0.51088,                 1.2685,                0.75242,                 0.6875,                0.64196,                0.45189,                0.81994,                0.87916,                0.90841,             0.00046776,             0.00046776,             0.00046776
                    220,                0.61798,                0.52877,                 1.2695,                0.85149,                0.60929,                 0.5876,                0.42418,                0.82998,                 0.9022,                0.93816,             0.00046226,             0.00046226,             0.00046226
                    221,                0.61225,                0.49689,                 1.2496,                 0.8748,                  0.625,                0.60196,                0.42496,                0.82189,                0.88156,                0.92705,             0.00045676,             0.00045676,             0.00045676
                    222,                0.61681,                0.53007,                 1.2396,                0.81481,                  0.625,                0.58211,                0.41344,                0.88634,                 0.8448,                0.97126,             0.00045126,             0.00045126,             0.00045126
                    223,                 0.6041,                0.52965,                 1.2365,                0.83848,                 0.6875,                0.64018,                0.42825,                0.81705,                0.88691,                0.91895,             0.00044576,             0.00044576,             0.00044576
                    224,                0.61207,                0.54144,                 1.2681,                0.67505,                 0.6875,                0.61482,                0.40906,                0.82659,                0.88901,                0.92086,             0.00044025,             0.00044025,             0.00044025
                    225,                0.60488,                0.51856,                 1.2409,                0.46186,                 0.5625,                0.47403,                0.39163,                0.87085,                0.90557,                0.95133,             0.00043475,             0.00043475,             0.00043475
                    226,                0.62538,                0.51225,                 1.2499,                0.63418,                 0.6875,                0.61287,                0.41062,                0.82345,                0.88186,                0.92598,             0.00042925,             0.00042925,             0.00042925
                    227,                0.60485,                0.53664,                 1.2426,                0.76382,                 0.5625,                 0.5174,                0.42141,                 0.8319,                0.90392,                 0.9495,             0.00042375,             0.00042375,             0.00042375
                    228,                0.62081,                0.51854,                 1.2757,                0.82418,                 0.5625,                0.52876,                0.41561,                0.79728,                0.91587,                0.91278,             0.00041825,             0.00041825,             0.00041825
                    229,                0.60859,                0.49364,                 1.2462,                0.87621,                 0.6875,                0.63067,                0.44651,                0.82218,                0.91873,                0.91626,             0.00041275,             0.00041275,             0.00041275
                    230,                0.63162,                0.51948,                  1.266,                0.84358,                 0.6875,                0.62408,                0.43577,                0.85047,                0.93504,                  0.938,             0.00040725,             0.00040725,             0.00040725
                    231,                0.60787,                0.49816,                 1.2587,                0.67339,                 0.6875,                0.59308,                0.42954,                0.80863,                0.87544,                0.91384,             0.00040175,             0.00040175,             0.00040175
                    232,                0.61282,                0.50555,                  1.237,                0.80506,                 0.6875,                0.62931,                0.41449,                0.86905,                0.86918,                0.94227,             0.00039625,             0.00039625,             0.00039625
                    233,                0.63894,                0.52371,                 1.2837,                0.84271,                 0.6875,                0.63077,                0.43183,                0.84645,                 0.8825,                 0.9249,             0.00039074,             0.00039074,             0.00039074
                    234,                0.61928,                0.52601,                 1.2419,                0.88176,                 0.6875,                0.64217,                0.40785,                0.86189,                0.87911,                0.95717,             0.00038524,             0.00038524,             0.00038524
                    235,                0.63997,                0.52295,                  1.277,                0.84421,                 0.6875,                 0.6396,                 0.4259,                   0.95,                0.88455,                  1.007,             0.00037974,             0.00037974,             0.00037974
                    236,                0.59019,                0.51291,                 1.2673,                0.58342,                 0.6875,                0.57294,                0.41423,                0.88153,                0.91707,                0.97209,             0.00037424,             0.00037424,             0.00037424
                    237,                0.61969,                 0.5061,                  1.267,                0.84034,                 0.5625,                0.50572,                0.39691,                0.86789,                0.90214,                0.97359,             0.00036874,             0.00036874,             0.00036874
                    238,                0.62652,                0.49154,                  1.274,                0.70084,                0.61666,                0.55949,                0.41124,                 0.8842,                 0.8733,                 0.9641,             0.00036324,             0.00036324,             0.00036324
                    239,                0.57954,                 0.5071,                 1.2396,                0.84366,                  0.625,                0.59646,                0.40662,                0.80262,                0.87667,                0.91929,             0.00035774,             0.00035774,             0.00035774
                    240,                0.61276,                0.50301,                 1.2485,                0.68727,                 0.6875,                0.62105,                 0.4291,                0.85094,                0.87991,                0.94322,             0.00035224,             0.00035224,             0.00035224
                    241,                 0.5572,                0.47376,                 1.2287,                0.64471,                  0.625,                0.56273,                0.42762,                0.78753,                0.84714,                0.92805,             0.00034674,             0.00034674,             0.00034674
                    242,                 0.6051,                0.48346,                 1.2596,                0.83733,                  0.625,                 0.5915,                0.42465,                0.85726,                0.82522,                0.98726,             0.00034123,             0.00034123,             0.00034123
                    243,                0.60645,                 0.4835,                 1.2835,                0.81452,                  0.625,                 0.5697,                0.39546,                0.90144,                0.80714,                 1.0306,             0.00033573,             0.00033573,             0.00033573
                    244,                 0.5675,                0.48987,                 1.2199,                0.68822,                 0.6875,                0.61697,                0.44518,                0.85421,                0.87531,                0.96088,             0.00033023,             0.00033023,             0.00033023
                    245,                0.56515,                0.46902,                 1.2308,                0.68963,                 0.6875,                0.60586,                0.42618,                0.79621,                0.89256,                0.90343,             0.00032473,             0.00032473,             0.00032473
                    246,                0.60532,                0.49654,                 1.2554,                0.74576,                 0.6875,                0.61063,                0.41921,                0.79915,                0.83272,                0.90875,             0.00031923,             0.00031923,             0.00031923
                    247,                0.59216,                0.50059,                 1.2368,                 0.6826,                  0.625,                 0.5577,                0.39113,                0.85281,                0.86449,                0.95345,             0.00031373,             0.00031373,             0.00031373
                    248,                0.56784,                0.47504,                  1.229,                0.74169,                 0.6875,                0.62568,                0.43147,                0.83077,                0.91555,                0.93213,             0.00030823,             0.00030823,             0.00030823
                    249,                0.60264,                0.49277,                 1.2774,                0.84781,                 0.6875,                0.63338,                0.41926,                0.90039,                0.92411,                0.99414,             0.00030273,             0.00030273,             0.00030273
                    250,                0.60785,                0.51194,                 1.2582,                0.69602,                 0.6875,                 0.6089,                0.39111,                0.92576,                0.91287,                 1.0195,             0.00029723,             0.00029723,             0.00029723
                    251,                0.57778,                  0.489,                 1.2363,                0.71522,                 0.6875,                0.61424,                0.42082,                0.84282,                0.90513,                0.93771,             0.00029172,             0.00029172,             0.00029172
                    252,                0.58736,                0.47561,                 1.2289,                0.67985,                 0.6875,                0.61461,                0.42703,                0.86397,                0.93171,                0.95643,             0.00028622,             0.00028622,             0.00028622
                    253,                0.59804,                0.49599,                 1.2326,                0.69482,                 0.6875,                0.61783,                0.42935,                0.81825,                0.93404,                0.92018,             0.00028072,             0.00028072,             0.00028072
                    254,                0.55982,                0.47797,                 1.2183,                0.82796,                 0.6875,                0.62977,                0.42923,                0.82178,                0.91536,                0.92131,             0.00027522,             0.00027522,             0.00027522
                    255,                0.57171,                0.48623,                 1.2331,                0.74778,                 0.6875,                 0.6018,                0.40928,                0.88282,                0.91982,                0.97565,             0.00026972,             0.00026972,             0.00026972
                    256,                0.59585,                0.49508,                 1.2263,                0.71685,                  0.625,                 0.6006,                0.45212,                0.80989,                 0.9225,                0.92858,             0.00026422,             0.00026422,             0.00026422
                    257,                0.59439,                0.50382,                 1.2498,                 0.6428,                  0.625,                0.57673,                 0.4562,                0.78511,                 0.8994,                0.91311,             0.00025872,             0.00025872,             0.00025872
                    258,                0.59749,                0.50232,                 1.2565,                0.85235,                 0.5625,                0.57727,                0.45127,                0.79401,                0.90135,                0.91101,             0.00025322,             0.00025322,             0.00025322
                    259,                0.54633,                0.47407,                 1.2279,                0.89543,                0.62453,                0.60408,                0.44424,                0.80021,                0.86502,                0.93608,             0.00024772,             0.00024772,             0.00024772
                    260,                 0.5931,                0.49565,                 1.2434,                0.75596,                 0.6875,                0.61678,                0.43136,                0.86104,                0.82679,                0.95494,             0.00024222,             0.00024222,             0.00024222
                    261,                0.59423,                0.47573,                 1.2414,                0.89821,                 0.6846,                0.63605,                0.45096,                0.81447,                0.83199,                0.92116,             0.00023671,             0.00023671,             0.00023671
                    262,                 0.5912,                0.48005,                 1.2359,                0.67459,                 0.6875,                0.61785,                0.44081,                0.81306,                0.84597,                0.92192,             0.00023121,             0.00023121,             0.00023121
                    263,                0.59272,                0.48058,                 1.2494,                0.84696,                  0.625,                0.60137,                0.42394,                0.85228,                0.84356,                0.94569,             0.00022571,             0.00022571,             0.00022571
                    264,                 0.6075,                0.48416,                 1.2482,                0.70659,                  0.625,                0.58646,                0.43005,                0.89089,                0.90388,                0.97355,             0.00022021,             0.00022021,             0.00022021
                    265,                0.60496,                0.51241,                 1.2378,                0.69138,                  0.625,                0.56877,                0.43949,                0.83334,                0.85987,                0.92817,             0.00021471,             0.00021471,             0.00021471
                    266,                0.57881,                0.48625,                 1.2352,                0.68017,                 0.6875,                0.62318,                0.43881,                0.81779,                0.85285,                0.90854,             0.00020921,             0.00020921,             0.00020921
                    267,                0.58232,                0.47353,                 1.2185,                0.85772,                  0.625,                0.60491,                0.42712,                0.84039,                0.87912,                0.93582,             0.00020371,             0.00020371,             0.00020371
                    268,                0.60854,                0.50353,                 1.2447,                0.72491,                 0.6875,                0.60518,                0.43219,                0.85945,                0.91343,                 0.9524,             0.00019821,             0.00019821,             0.00019821
                    269,                 0.5967,                0.49003,                 1.2331,                0.76238,                 0.6875,                0.62196,                0.43474,                0.84776,                0.90518,                0.93854,             0.00019271,             0.00019271,             0.00019271
                    270,                0.56662,                0.48357,                 1.2098,                 0.7422,                 0.6875,                0.61312,                0.41862,                0.85547,                0.89788,                0.93621,              0.0001872,              0.0001872,              0.0001872
                    271,                0.56171,                0.46242,                 1.2126,                  0.655,                 0.6875,                0.57127,                0.39996,                0.91313,                0.88927,                0.98786,              0.0001817,              0.0001817,              0.0001817
                    272,                 0.5645,                0.46492,                 1.2096,                0.69699,                 0.6875,                0.62961,                0.43042,                0.84124,                0.88917,                0.93572,              0.0001762,              0.0001762,              0.0001762
                    273,                0.55803,                0.49885,                 1.2093,                0.75333,                 0.6875,                0.64166,                0.44467,                0.82239,                0.86807,                0.92135,              0.0001707,              0.0001707,              0.0001707
                    274,                0.59784,                0.48856,                 1.2501,                0.74639,                 0.6875,                0.62355,                0.42272,                0.81241,                0.80257,                0.92468,              0.0001652,              0.0001652,              0.0001652
                    275,                 0.5889,                0.48689,                 1.2405,                0.82601,                  0.625,                0.59863,                0.42299,                0.82513,                0.79091,                0.94398,              0.0001597,              0.0001597,              0.0001597
                    276,                 0.5821,                0.48437,                 1.2392,                0.89523,                0.68002,                0.63097,                0.42563,                0.84738,                0.87853,                0.94381,              0.0001542,              0.0001542,              0.0001542
                    277,                0.57694,                0.48924,                 1.2245,                0.70861,                 0.6875,                0.61823,                0.42586,                0.88996,                0.87923,                  0.971,              0.0001487,              0.0001487,              0.0001487
                    278,                0.57995,                0.46808,                 1.2385,                0.89932,                0.62065,                0.58355,                0.42787,                0.84988,                0.83567,                0.95608,              0.0001432,              0.0001432,              0.0001432
                    279,                0.59029,                 0.4695,                 1.2238,                0.64259,                0.62147,                0.53709,                0.41565,                0.82973,                0.85677,                0.93878,             0.00013769,             0.00013769,             0.00013769
                    280,                0.55869,                0.45484,                 1.2221,                0.76056,                 0.6875,                0.61285,                0.42658,                0.89815,                0.92148,                 0.9784,             0.00013219,             0.00013219,             0.00013219
                    281,                0.61434,                0.48744,                 1.2565,                0.85699,                 0.6875,                0.63158,                0.43393,                0.89005,                0.89876,                0.96132,             0.00012669,             0.00012669,             0.00012669
                    282,                 0.5809,                0.47457,                 1.2249,                0.89297,                0.63438,                0.63158,                0.43462,                0.83182,                 0.8524,                0.93236,             0.00012119,             0.00012119,             0.00012119
                    283,                0.59565,                0.49283,                 1.2629,                 0.8362,                 0.6875,                0.63198,                  0.449,                0.83659,                0.86859,                0.93161,             0.00011569,             0.00011569,             0.00011569
                    284,                0.56389,                0.46296,                 1.2058,                 0.8511,                 0.6875,                0.63414,                 0.4501,                 0.8923,                0.91877,                0.95569,             0.00011019,             0.00011019,             0.00011019
                    285,                0.58827,                0.48304,                 1.2261,                0.85324,                 0.6875,                0.63037,                0.44189,                0.86047,                 0.8895,                 0.9485,             0.00010469,             0.00010469,             0.00010469
                    286,                0.57814,                0.45896,                 1.2077,                0.84909,                 0.6875,                0.62633,                0.43035,                0.86993,                0.91561,                0.95597,             9.9187e-05,             9.9187e-05,             9.9187e-05
