                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     46,                 0.7982,                0.70476,                 1.4212,                0.88722,                0.49701,                0.41921,                0.30761,                 1.1602,                 1.0878,                  1.721,              0.0014195,              0.0014195,              0.0014195
                     47,                0.81069,                0.74175,                 1.4281,                 0.3283,                  0.625,                0.53743,                0.37301,                 1.0035,                 1.2895,                 1.5839,              0.0014139,              0.0014139,              0.0014139
                     48,                0.79756,                0.68987,                 1.4265,                0.89043,                    0.5,                0.55342,                0.33093,                 1.2845,                 1.3176,                 2.1708,              0.0014084,              0.0014084,              0.0014084
                     49,                0.81604,                0.73318,                 1.4459,                0.87846,                    0.5,                0.42229,                0.31707,                 1.0069,                 1.1397,                 1.5808,              0.0014029,              0.0014029,              0.0014029
                     50,                0.78914,                0.71003,                 1.4094,                0.79911,                    0.5,                0.39705,                0.26174,                 1.1564,                 1.2077,                 1.9233,              0.0013974,              0.0013974,              0.0013974
                     51,                0.82681,                0.73654,                 1.4385,                0.88884,                0.42105,                0.41997,                0.26717,                 1.3028,                 1.4598,                 2.1711,              0.0013919,              0.0013919,              0.0013919
                     52,                0.77604,                0.68794,                 1.4114,                  0.384,                  0.625,                0.48548,                0.36489,                 1.1566,                 1.1287,                 1.9375,              0.0013864,              0.0013864,              0.0013864
                     53,                0.75635,                0.69344,                 1.4037,                 0.8953,                0.49682,                0.45451,                0.30434,                 1.1296,                 1.2999,                 1.7955,              0.0013809,              0.0013809,              0.0013809
                     54,                0.74331,                0.66083,                 1.3732,                0.89006,                0.46053,                 0.4462,                0.33367,                 1.0941,                 1.1692,                 1.6545,              0.0013754,              0.0013754,              0.0013754
                     55,                0.74528,                0.66348,                 1.4062,                0.87973,                0.41552,                0.54827,                0.30684,                 1.1966,                 1.2933,                 1.9811,              0.0013699,              0.0013699,              0.0013699
                     56,                 0.7913,                0.68331,                 1.4176,                0.31011,                 0.5625,                0.48945,                0.31078,                 1.1605,                 1.3828,                 1.7963,              0.0013644,              0.0013644,              0.0013644
                     57,                0.78909,                0.65641,                  1.421,                0.86386,                0.42202,                0.46562,                0.33962,                0.97897,                 1.3797,                 1.5023,              0.0013589,              0.0013589,              0.0013589
                     58,                0.75765,                0.65634,                 1.4094,                 0.4787,                 0.5625,                0.50029,                0.39526,                 0.8556,                0.93697,                 1.4833,              0.0013534,              0.0013534,              0.0013534
                     59,                0.77732,                0.65347,                  1.407,                0.88262,                    0.5,                 0.4645,                0.33597,                 1.1958,                 1.0537,                 2.0006,              0.0013479,              0.0013479,              0.0013479
                     60,                0.75016,                0.67414,                  1.384,                0.91014,                    0.5,                0.48983,                0.34883,                0.99811,                  1.074,                 1.6132,              0.0013424,              0.0013424,              0.0013424
                     61,                0.79515,                0.67416,                 1.3967,                0.79281,                0.48684,                0.38608,                0.24434,                 1.1824,                  1.343,                 1.8837,              0.0013369,              0.0013369,              0.0013369
