                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    106,                0.67482,                0.59387,                 1.3203,                0.91254,                    0.5,                0.46928,                0.38771,                0.85547,                0.92748,                 1.3975,              0.0010894,              0.0010894,              0.0010894
                    107,                0.67483,                0.61212,                 1.3205,                0.53371,                0.61184,                 0.5491,                0.35346,                 1.2832,                 1.1979,                    1.9,              0.0010839,              0.0010839,              0.0010839
                    108,                0.71933,                0.64291,                 1.3402,                 0.8983,                    0.5,                 0.4742,                0.39104,                0.90949,                 0.9445,                  1.521,              0.0010784,              0.0010784,              0.0010784
                    109,                0.73168,                0.64747,                 1.3664,                 0.8852,                0.43421,                0.44583,                0.29749,                 1.2358,                  1.468,                 2.0082,              0.0010729,              0.0010729,              0.0010729
                    110,                0.69973,                0.62387,                 1.3418,                 0.6186,                  0.625,                0.56811,                0.39351,                0.87137,                0.81749,                 1.4521,              0.0010674,              0.0010674,              0.0010674
                    111,                0.67616,                0.60346,                 1.3082,                0.41936,                 0.5625,                0.51689,                0.38434,                0.86386,                0.93654,                  1.472,              0.0010619,              0.0010619,              0.0010619
                    112,                 0.6836,                0.60935,                 1.3294,                0.41113,                 0.5625,                0.45543,                0.37596,                0.88813,                0.96394,                 1.4823,              0.0010564,              0.0010564,              0.0010564
                    113,                0.70384,                0.61315,                 1.3428,                0.57621,                0.61311,                0.50178,                0.38405,                0.90296,                0.89502,                 1.5013,              0.0010509,              0.0010509,              0.0010509
                    114,                0.66981,                0.61618,                 1.2939,                0.82517,                  0.625,                0.57424,                0.40451,                0.86488,                 0.8576,                 1.4324,              0.0010454,              0.0010454,              0.0010454
                    115,                0.69286,                0.63799,                 1.3217,                0.36596,                    0.5,                0.45492,                0.36212,                 0.9887,                0.97319,                 1.7712,              0.0010399,              0.0010399,              0.0010399
                    116,                0.67947,                0.58446,                 1.3488,                0.53785,                  0.625,                0.50793,                 0.3831,                0.90619,                0.82401,                 1.4999,              0.0010344,              0.0010344,              0.0010344
                    117,                0.66049,                0.56553,                  1.321,                 0.7008,                0.61184,                0.54404,                0.32946,                 1.2047,                 1.1197,                 1.7613,              0.0010289,              0.0010289,              0.0010289
                    118,                0.65723,                0.59356,                  1.323,                0.53431,                0.57355,                0.53703,                0.40038,                0.87193,                0.83444,                 1.4455,              0.0010234,              0.0010234,              0.0010234
                    119,                0.64754,                 0.5705,                    1.3,                0.60739,                 0.5625,                0.54306,                0.34739,                 1.1125,                 1.1379,                 1.6598,              0.0010179,              0.0010179,              0.0010179
                    120,                0.64512,                 0.5963,                 1.3012,                0.49107,                  0.625,                0.55792,                0.40403,                0.91735,                0.96985,                 1.4393,              0.0010124,              0.0010124,              0.0010124
                    121,                0.66007,                 0.5728,                 1.3198,                0.62382,                  0.625,                0.57836,                0.39812,                0.93362,                0.89406,                 1.5295,              0.0010069,              0.0010069,              0.0010069
                    122,                0.62617,                   0.56,                 1.3024,                0.55076,                  0.625,                0.53873,                0.37827,                0.94511,                0.85719,                 1.4958,              0.0010014,              0.0010014,              0.0010014
                    123,                0.64356,                 0.5988,                  1.293,                0.88774,                    0.5,                0.43729,                0.34919,                 1.0272,                 1.0945,                 1.5947,             0.00099587,             0.00099587,             0.00099587
                    124,                0.62359,                0.52527,                 1.2913,                0.86591,                0.62153,                0.57572,                0.39659,                0.94621,                0.93212,                 1.4445,             0.00099036,             0.00099036,             0.00099036
                    125,                0.66228,                0.56473,                 1.3236,                0.78628,                0.62465,                0.58486,                0.35083,                 1.1066,                0.96947,                 1.7529,             0.00098486,             0.00098486,             0.00098486
                    126,                0.66616,                 0.5824,                 1.3142,                 0.5278,                0.62089,                0.50616,                0.38846,                0.82398,                0.85336,                 1.3864,             0.00097936,             0.00097936,             0.00097936
                    127,                0.67754,                0.57218,                 1.3082,                  0.902,                    0.5,                0.47907,                0.35874,                 1.1629,                0.95254,                  1.753,             0.00097386,             0.00097386,             0.00097386
                    128,                0.66119,                0.58291,                   1.31,                0.88044,                    0.5,                 0.4598,                0.37883,                0.87474,                0.96645,                 1.4405,             0.00096836,             0.00096836,             0.00096836
                    129,                0.64987,                 0.5807,                  1.298,                0.77322,                  0.625,                  0.548,                 0.3772,                0.89681,                 0.8972,                 1.4525,             0.00096286,             0.00096286,             0.00096286
                    130,                0.66191,                0.55717,                 1.3123,                0.48434,                  0.625,                 0.4865,                0.37324,                0.92441,                0.84332,                 1.4989,             0.00095736,             0.00095736,             0.00095736
                    131,                0.64182,                0.55934,                 1.2865,                0.73144,                  0.625,                0.55766,                0.33477,                 1.1974,                 1.3262,                 1.9601,             0.00095186,             0.00095186,             0.00095186
                    132,                0.68457,                0.60268,                 1.3058,                0.53132,                  0.625,                0.54151,                0.40496,                0.83124,                 0.8949,                 1.3898,             0.00094636,             0.00094636,             0.00094636
                    133,                0.63727,                0.53767,                 1.3075,                0.69531,                 0.5625,                0.56058,                 0.4051,                0.90808,                0.90785,                 1.5763,             0.00094085,             0.00094085,             0.00094085
                    134,                0.67439,                0.60117,                 1.3371,                0.54049,                  0.625,                0.54874,                0.38176,                 0.8767,                0.85108,                  1.447,             0.00093535,             0.00093535,             0.00093535
                    135,                0.65385,                0.58806,                 1.3034,                0.71484,                 0.5625,                0.53424,                0.36307,                 1.0464,                0.99735,                 1.6345,             0.00092985,             0.00092985,             0.00092985
                    136,                0.62481,                0.54455,                 1.2865,                0.60732,                0.59019,                0.53396,                0.29738,                  1.397,                 1.1975,                 1.8722,             0.00092435,             0.00092435,             0.00092435
                    137,                0.65056,                0.55353,                 1.3064,                0.51686,                  0.625,                0.51966,                 0.3851,                 1.0331,                 1.0574,                  1.626,             0.00091885,             0.00091885,             0.00091885
                    138,                0.63199,                0.53535,                 1.2928,                0.57843,                  0.625,                0.55208,                0.34574,                 1.1516,                 1.1195,                 1.6471,             0.00091335,             0.00091335,             0.00091335
                    139,                 0.6321,                0.56553,                 1.2938,                0.58989,                  0.625,                0.55226,                0.34654,                 1.1138,                 1.3467,                 1.7805,             0.00090785,             0.00090785,             0.00090785
                    140,                0.63942,                0.57155,                 1.2949,                0.81371,                  0.625,                0.57221,                0.41602,                0.83756,                0.83701,                 1.3593,             0.00090235,             0.00090235,             0.00090235
                    141,                 0.6474,                0.56631,                 1.2957,                0.38515,                0.57963,                0.52386,                0.34599,                 1.1167,                 1.2172,                 1.7961,             0.00089685,             0.00089685,             0.00089685
                    142,                0.63178,                0.55287,                 1.2948,                0.74355,                  0.625,                0.56347,                0.38479,                0.95478,                 1.0177,                 1.6084,             0.00089134,             0.00089134,             0.00089134
                    143,                0.67009,                0.54268,                 1.3241,                0.52451,                  0.625,                0.54673,                0.41916,                0.89007,                0.90431,                 1.4592,             0.00088584,             0.00088584,             0.00088584
                    144,                0.64067,                0.55716,                 1.2962,                 0.4993,                 0.5625,                0.52497,                0.38173,                0.98526,                 0.9737,                 1.5778,             0.00088034,             0.00088034,             0.00088034
                    145,                0.62405,                0.55172,                 1.2851,                0.68046,                  0.625,                0.56898,                0.37704,                0.84154,                 1.0021,                 1.4445,             0.00087484,             0.00087484,             0.00087484
                    146,                 0.6047,                0.53145,                 1.2767,                 0.7065,                0.59868,                 0.5569,                0.30471,                 1.2996,                  1.275,                 2.2151,             0.00086934,             0.00086934,             0.00086934
                    147,                0.63592,                0.57142,                 1.3029,                0.70984,                  0.625,                0.57109,                0.39938,                0.82141,                0.93954,                 1.3808,             0.00086384,             0.00086384,             0.00086384
                    148,                 0.6414,                0.56678,                 1.2993,                0.82343,                 0.5625,                0.54203,                0.40165,                0.82141,                0.87031,                 1.3811,             0.00085834,             0.00085834,             0.00085834
                    149,                0.62311,                0.51879,                 1.2983,                0.56415,                  0.625,                0.54867,                0.39925,                0.88351,                0.95782,                 1.4516,             0.00085284,             0.00085284,             0.00085284
                    150,                0.59965,                0.52007,                 1.2814,                0.59584,                  0.625,                0.56685,                0.35288,                 1.0946,                 1.1912,                 1.7725,             0.00084734,             0.00084734,             0.00084734
                    151,                0.60262,                0.50601,                 1.2635,                0.86298,                  0.625,                0.57422,                0.39545,                0.86458,                0.85508,                 1.3904,             0.00084184,             0.00084184,             0.00084184
                    152,                0.60529,                0.51808,                 1.2856,                0.87088,                  0.625,                0.57202,                0.40628,                 0.8959,                0.93361,                 1.3908,             0.00083633,             0.00083633,             0.00083633
